,Unnamed: 0,permutations,route,distances
1932,1932,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['FTVL', '37.774836', '-122.224175'], dtype=object))",ROCK -> FTVL,8.137
1933,1933,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['GLEN', '37.733064', '-122.433817'], dtype=object))",ROCK -> GLEN,20.299
1934,1934,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['HAYW', '37.669723', '-122.087018'], dtype=object))",ROCK -> HAYW,24.261999999999997
1935,1935,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['LAFY', '37.893176', '-122.124630'], dtype=object))",ROCK -> LAFY,12.376
1936,1936,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['LAKE', '37.797027', '-122.265180'], dtype=object))",ROCK -> LAKE,5.444
1937,1937,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['MCAR', '37.829065', '-122.267040'], dtype=object))",ROCK -> MCAR,2.22
1938,1938,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['MLBR', '37.600271', '-122.386702'], dtype=object))",ROCK -> MLBR,29.705
1939,1939,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['MLPT', '37.410277', '-121.891081'], dtype=object))",ROCK -> MLPT,57.858999999999995
1940,1940,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['MONT', '37.789405', '-122.401066'], dtype=object))",ROCK -> MONT,14.532
1941,1941,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['NBRK', '37.873967', '-122.283440'], dtype=object))",ROCK -> NBRK,4.308
1942,1942,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['NCON', '38.003193', '-122.024653'], dtype=object))",ROCK -> NCON,26.601
1943,1943,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['OAKL', '37.713238', '-122.212191'], dtype=object))",ROCK -> OAKL,15.035
1944,1944,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['ORIN', '37.878361', '-122.183791'], dtype=object))",ROCK -> ORIN,7.022
1945,1945,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['PITT', '38.018914', '-121.945154'], dtype=object))",ROCK -> PITT,33.150999999999996
1946,1946,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['PCTR', '38.016941', '-121.889457'], dtype=object))",ROCK -> PCTR,37.114000000000004
1947,1947,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['PHIL', '37.928468', '-122.056012'], dtype=object))",ROCK -> PHIL,19.533
1948,1948,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['POWL', '37.784471', '-122.407974'], dtype=object))",ROCK -> POWL,15.317
1949,1949,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['RICH', '37.936853', '-122.353099'], dtype=object))",ROCK -> RICH,13.605
1950,1950,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['SBRN', '37.637761', '-122.416287'], dtype=object))",ROCK -> SBRN,27.229
1951,1951,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['SFIA', '37.615966', '-122.392409'], dtype=object))",ROCK -> SFIA,28.329
1952,1952,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['SANL', '37.721947', '-122.160844'], dtype=object))",ROCK -> SANL,15.817
1953,1953,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['SHAY', '37.634375', '-122.057189'], dtype=object))",ROCK -> SHAY,28.99
1954,1954,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['SSAN', '37.664245', '-122.443960'], dtype=object))",ROCK -> SSAN,26.284000000000002
1955,1955,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['UCTY', '37.590630', '-122.017388'], dtype=object))",ROCK -> UCTY,34.992
1956,1956,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['WCRK', '37.905522', '-122.067527'], dtype=object))",ROCK -> WCRK,17.516
1957,1957,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['WARM', '37.502171', '-121.939313'], dtype=object))",ROCK -> WARM,47.01
1958,1958,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['WDUB', '37.699756', '-121.928240'], dtype=object))",ROCK -> WDUB,32.692
1959,1959,"(array(['ROCK', '37.844702', '-122.251371'], dtype=object), array(['WOAK', '37.804872', '-122.295140'], dtype=object))",ROCK -> WOAK,5.871
1960,1960,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['12TH', '37.803768', '-122.271450'], dtype=object))",SBRN -> 12TH,22.453000000000003
1961,1961,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['16TH', '37.765062', '-122.419694'], dtype=object))",SBRN -> 16TH,14.174000000000001
1962,1962,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['19TH', '37.808350', '-122.268602'], dtype=object))",SBRN -> 19TH,23.016
1963,1963,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['24TH', '37.752470', '-122.418143'], dtype=object))",SBRN -> 24TH,12.77
1964,1964,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['ANTC', '37.995388', '-121.780420'], dtype=object))",SBRN -> ANTC,68.642
1965,1965,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['ASHB', '37.852803', '-122.270062'], dtype=object))",SBRN -> ASHB,27.179000000000002
1966,1966,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['BALB', '37.721585', '-122.447506'], dtype=object))",SBRN -> BALB,9.728
1967,1967,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['BAYF', '37.696924', '-122.126514'], dtype=object))",SBRN -> BAYF,26.37
1968,1968,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['BERY', '37.368473', '-121.874681'], dtype=object))",SBRN -> BERY,56.448
1969,1969,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['CAST', '37.690746', '-122.075602'], dtype=object))",SBRN -> CAST,30.595
1970,1970,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['CIVC', '37.779732', '-122.414123'], dtype=object))",SBRN -> CIVC,15.805
1971,1971,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['COLS', '37.753661', '-122.196869'], dtype=object))",SBRN -> COLS,23.238000000000003
1972,1972,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['COLM', '37.684638', '-122.466233'], dtype=object))",SBRN -> COLM,6.827000000000001
1973,1973,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['CONC', '37.973737', '-122.029095'], dtype=object))",SBRN -> CONC,50.582
1974,1974,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['DALY', '37.706121', '-122.469081'], dtype=object))",SBRN -> DALY,8.919
1975,1975,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['DBRK', '37.870104', '-122.268133'], dtype=object))",SBRN -> DBRK,28.965
1976,1976,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['DUBL', '37.701687', '-121.899179'], dtype=object))",SBRN -> DUBL,46.117
1977,1977,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['DELN', '37.925086', '-122.316794'], dtype=object))",SBRN -> DELN,33.161
1978,1978,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['PLZA', '37.902632', '-122.298904'], dtype=object))",SBRN -> PLZA,31.241999999999997
1979,1979,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['EMBR', '37.792874', '-122.397020'], dtype=object))",SBRN -> EMBR,17.35
1980,1980,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['FRMT', '37.557465', '-121.976608'], dtype=object))",SBRN -> FRMT,39.797
1981,1981,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['FTVL', '37.774836', '-122.224175'], dtype=object))",SBRN -> FTVL,22.784000000000002
1982,1982,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['GLEN', '37.733064', '-122.433817'], dtype=object))",SBRN -> GLEN,10.720999999999998
1983,1983,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['HAYW', '37.669723', '-122.087018'], dtype=object))",SBRN -> HAYW,29.237
1984,1984,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['LAFY', '37.893176', '-122.124630'], dtype=object))",SBRN -> LAFY,38.304
1985,1985,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['LAKE', '37.797027', '-122.265180'], dtype=object))",SBRN -> LAKE,22.166999999999998
1986,1986,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['MCAR', '37.829065', '-122.267040'], dtype=object))",SBRN -> MCAR,25.023000000000003
1987,1987,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['MLBR', '37.600271', '-122.386702'], dtype=object))",SBRN -> MLBR,4.922
1988,1988,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['MLPT', '37.410277', '-121.891081'], dtype=object))",SBRN -> MLPT,52.833
1989,1989,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['MONT', '37.789405', '-122.401066'], dtype=object))",SBRN -> MONT,16.934
1990,1990,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['NBRK', '37.873967', '-122.283440'], dtype=object))",SBRN -> NBRK,28.776999999999997
1991,1991,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['NCON', '38.003193', '-122.024653'], dtype=object))",SBRN -> NCON,53.299
1992,1992,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['OAKL', '37.713238', '-122.212191'], dtype=object))",SBRN -> OAKL,19.848
1993,1993,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['ORIN', '37.878361', '-122.183791'], dtype=object))",SBRN -> ORIN,33.705
1994,1994,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['PITT', '38.018914', '-121.945154'], dtype=object))",SBRN -> PITT,59.298
1995,1995,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['PCTR', '38.016941', '-121.889457'], dtype=object))",SBRN -> PCTR,62.669
1996,1996,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['PHIL', '37.928468', '-122.056012'], dtype=object))",SBRN -> PHIL,45.298
1997,1997,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['POWL', '37.784471', '-122.407974'], dtype=object))",SBRN -> POWL,16.348
1998,1998,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['RICH', '37.936853', '-122.353099'], dtype=object))",SBRN -> RICH,33.756
1999,1999,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['ROCK', '37.844702', '-122.251371'], dtype=object))",SBRN -> ROCK,27.229
2000,2000,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['SFIA', '37.615966', '-122.392409'], dtype=object))",SBRN -> SFIA,3.2119999999999997
2001,2001,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['SANL', '37.721947', '-122.160844'], dtype=object))",SBRN -> SANL,24.378
2002,2002,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['SHAY', '37.634375', '-122.057189'], dtype=object))",SBRN -> SHAY,31.658
2003,2003,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['SSAN', '37.664245', '-122.443960'], dtype=object))",SBRN -> SSAN,3.826
2004,2004,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['UCTY', '37.590630', '-122.017388'], dtype=object))",SBRN -> UCTY,35.564
2005,2005,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['WCRK', '37.905522', '-122.067527'], dtype=object))",SBRN -> WCRK,42.781000000000006
2006,2006,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['WARM', '37.502171', '-121.939313'], dtype=object))",SBRN -> WARM,44.71
2007,2007,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['WDUB', '37.699756', '-121.928240'], dtype=object))",SBRN -> WDUB,43.555
2008,2008,"(array(['SBRN', '37.637761', '-122.416287'], dtype=object), array(['WOAK', '37.804872', '-122.295140'], dtype=object))",SBRN -> WOAK,21.444000000000003
2009,2009,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['12TH', '37.803768', '-122.271450'], dtype=object))",SFIA -> 12TH,23.464000000000002
2010,2010,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['16TH', '37.765062', '-122.419694'], dtype=object))",SFIA -> 16TH,16.77
2011,2011,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['19TH', '37.808350', '-122.268602'], dtype=object))",SFIA -> 19TH,24.031999999999996
2012,2012,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['24TH', '37.752470', '-122.418143'], dtype=object))",SFIA -> 24TH,15.364
2013,2013,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['ANTC', '37.995388', '-121.780420'], dtype=object))",SFIA -> ANTC,68.419
2014,2014,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['ASHB', '37.852803', '-122.270062'], dtype=object))",SFIA -> ASHB,28.48
2015,2015,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['BALB', '37.721585', '-122.447506'], dtype=object))",SFIA -> BALB,12.72
2016,2016,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['BAYF', '37.696924', '-122.126514'], dtype=object))",SFIA -> BAYF,25.107
2017,2017,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['BERY', '37.368473', '-121.874681'], dtype=object))",SFIA -> BERY,53.386
2018,2018,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['CAST', '37.690746', '-122.075602'], dtype=object))",SFIA -> CAST,29.136
2019,2019,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['CIVC', '37.779732', '-122.414123'], dtype=object))",SFIA -> CIVC,18.33
2020,2020,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['COLS', '37.753661', '-122.196869'], dtype=object))",SFIA -> COLS,23.059
2021,2021,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['COLM', '37.684638', '-122.466233'], dtype=object))",SFIA -> COLM,10.039
2022,2022,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['CONC', '37.973737', '-122.029095'], dtype=object))",SFIA -> CONC,51.06399999999999
2023,2023,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['DALY', '37.706121', '-122.469081'], dtype=object))",SFIA -> DALY,12.099
2024,2024,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['DBRK', '37.870104', '-122.268133'], dtype=object))",SFIA -> DBRK,30.331999999999997
2025,2025,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['DUBL', '37.701687', '-121.899179'], dtype=object))",SFIA -> DUBL,44.501999999999995
2026,2026,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['DELN', '37.925086', '-122.316794'], dtype=object))",SFIA -> DELN,35.048
2027,2027,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['PLZA', '37.902632', '-122.298904'], dtype=object))",SFIA -> PLZA,32.955
2028,2028,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['EMBR', '37.792874', '-122.397020'], dtype=object))",SFIA -> EMBR,19.697
2029,2029,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['FRMT', '37.557465', '-121.976608'], dtype=object))",SFIA -> FRMT,37.253
2030,2030,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['FTVL', '37.774836', '-122.224175'], dtype=object))",SFIA -> FTVL,23.073
2031,2031,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['GLEN', '37.733064', '-122.433817'], dtype=object))",SFIA -> GLEN,13.536
2032,2032,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['HAYW', '37.669723', '-122.087018'], dtype=object))",SFIA -> HAYW,27.576
2033,2033,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['LAFY', '37.893176', '-122.124630'], dtype=object))",SFIA -> LAFY,38.829
2034,2034,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['LAKE', '37.797027', '-122.265180'], dtype=object))",SFIA -> LAKE,23.061
2035,2035,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['MCAR', '37.829065', '-122.267040'], dtype=object))",SFIA -> MCAR,26.165
2036,2036,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['MLBR', '37.600271', '-122.386702'], dtype=object))",SFIA -> MLBR,1.818
2037,2037,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['MLPT', '37.410277', '-121.891081'], dtype=object))",SFIA -> MLPT,49.838
2038,2038,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['MONT', '37.789405', '-122.401066'], dtype=object))",SFIA -> MONT,19.322
2039,2039,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['NBRK', '37.873967', '-122.283440'], dtype=object))",SFIA -> NBRK,30.28
2040,2040,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['NCON', '38.003193', '-122.024653'], dtype=object))",SFIA -> NCON,53.891000000000005
2041,2041,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['OAKL', '37.713238', '-122.212191'], dtype=object))",SFIA -> OAKL,19.221
2042,2042,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['ORIN', '37.878361', '-122.183791'], dtype=object))",SFIA -> ORIN,34.501999999999995
2043,2043,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['PITT', '38.018914', '-121.945154'], dtype=object))",SFIA -> PITT,59.657
2044,2044,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['PCTR', '38.016941', '-121.889457'], dtype=object))",SFIA -> PCTR,62.838
2045,2045,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['PHIL', '37.928468', '-122.056012'], dtype=object))",SFIA -> PHIL,45.677
2046,2046,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['POWL', '37.784471', '-122.407974'], dtype=object))",SFIA -> POWL,18.808
2047,2047,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['RICH', '37.936853', '-122.353099'], dtype=object))",SFIA -> RICH,35.888000000000005
2048,2048,"(array(['SFIA', '37.615966', '-122.392409'], dtype=object), array(['ROCK', '37.844702', '-122.251371'], dtype=object))",SFIA -> ROCK,28.329
